Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR
17/03/2018,18:00,Udinese,Sassuolo,1,2,A
17/03/2018,20:45,SPAL,Juventus,0,0,D
18/03/2018,12:30,Sampdoria,Inter,0,5,A
18/03/2018,15:00,Hellas Verona,Atalanta,0,5,A
18/03/2018,,Benevento,Cagliari,1,2,A
18/03/2018,,AC Milan,Chievo,3,2,H
18/03/2018,,Torino,Fiorentina,1,2,A
18/03/2018,,Crotone,AS Roma,0,2,A
18/03/2018,20:45,Lazio,Bologna,1,1,D
18/03/2018,,Napoli,Genoa,1,0,H
31/03/2018,12:30,Bologna,AS Roma,1,1,D
31/03/2018,15:00,Lazio,Benevento,6,2,H
31/03/2018,,Fiorentina,Crotone,2,0,H
31/03/2018,,Inter,Hellas Verona,3,0,H
31/03/2018,,Genoa,SPAL,1,1,D
31/03/2018,,Cagliari,Torino,0,4,A
31/03/2018,,Atalanta,Udinese,2,0,H
31/03/2018,18:00,Sassuolo,Napoli,1,1,D
31/03/2018,,Chievo,Sampdoria,2,1,H
31/03/2018,20:45,Juventus,AC Milan,3,1,H
07/04/2018,15:00,Benevento,Juventus,2,4,A
07/04/2018,18:00,SPAL,Atalanta,1,1,D
07/04/2018,,AS Roma,Fiorentina,0,2,A
07/04/2018,20:45,Sampdoria,Genoa,0,0,D
08/04/2018,12:30,Torino,Inter,1,0,H
08/04/2018,15:00,Crotone,Bologna,1,0,H
08/04/2018,,Hellas Verona,Cagliari,1,0,H
08/04/2018,,Napoli,Chievo,2,1,H
08/04/2018,18:00,Udinese,Lazio,1,2,A
08/04/2018,20:45,AC Milan,Sassuolo,1,1,D
14/04/2018,15:00,Cagliari,Udinese,2,1,H
14/04/2018,18:00,Genoa,Crotone,1,0,H
14/04/2018,,Chievo,Torino,0,0,D
14/04/2018,20:45,Atalanta,Inter,0,0,D
15/04/2018,12:30,Fiorentina,SPAL,0,0,D
15/04/2018,15:00,Sassuolo,Benevento,2,2,D
15/04/2018,,Bologna,Hellas Verona,2,0,H
15/04/2018,,AC Milan,Napoli,0,0,D
15/04/2018,18:00,Juventus,Sampdoria,3,0,H
15/04/2018,20:45,Lazio,AS Roma,0,0,D
17/04/2018,20:45,Inter,Cagliari,4,0,H
18/04/2018,18:00,Benevento,Atalanta,0,3,A
18/04/2018,20:45,Sampdoria,Bologna,1,0,H
18/04/2018,,SPAL,Chievo,0,0,D
18/04/2018,,AS Roma,Genoa,2,1,H
18/04/2018,,Crotone,Juventus,1,1,D
18/04/2018,,Fiorentina,Lazio,3,4,A
18/04/2018,,Torino,AC Milan,1,1,D
18/04/2018,,Hellas Verona,Sassuolo,0,1,A
18/04/2018,,Napoli,Udinese,4,2,H
21/04/2018,15:00,SPAL,AS Roma,0,3,A
21/04/2018,18:00,Sassuolo,Fiorentina,1,0,H
21/04/2018,20:45,AC Milan,Benevento,0,1,A
22/04/2018,12:30,Cagliari,Bologna,0,0,D
22/04/2018,15:00,Udinese,Crotone,1,2,A
22/04/2018,,Chievo,Inter,1,2,A
22/04/2018,,Lazio,Sampdoria,4,0,H
22/04/2018,,Atalanta,Torino,2,1,H
22/04/2018,20:45,Juventus,Napoli,0,1,A
23/04/2018,20:45,Genoa,Hellas Verona,3,1,H
28/04/2018,18:00,AS Roma,Chievo,4,1,H
28/04/2018,20:45,Inter,Juventus,2,3,A
29/04/2018,12:30,Crotone,Sassuolo,4,1,H
29/04/2018,15:00,Sampdoria,Cagliari,4,1,H
29/04/2018,,Atalanta,Genoa,3,1,H
29/04/2018,,Bologna,AC Milan,1,2,A
29/04/2018,,Hellas Verona,SPAL,1,3,A
29/04/2018,,Benevento,Udinese,3,3,D
29/04/2018,18:00,Fiorentina,Napoli,3,0,H
29/04/2018,20:45,Torino,Lazio,0,1,A
05/05/2018,18:00,AC Milan,Hellas Verona,4,1,H
05/05/2018,20:45,Juventus,Bologna,3,1,H
06/05/2018,12:30,Udinese,Inter,0,4,A
06/05/2018,15:00,Lazio,Atalanta,1,1,D
06/05/2018,,SPAL,Benevento,2,0,H
06/05/2018,,Chievo,Crotone,2,1,H
06/05/2018,,Genoa,Fiorentina,2,3,A
06/05/2018,,Napoli,Torino,2,2,D
06/05/2018,18:00,Sassuolo,Sampdoria,1,0,H
06/05/2018,20:45,Cagliari,AS Roma,0,1,A
12/05/2018,18:00,Benevento,Genoa,1,0,H
12/05/2018,20:45,Inter,Sassuolo,1,2,A
13/05/2018,15:00,Fiorentina,Cagliari,0,1,A
13/05/2018,,Bologna,Chievo,1,2,A
13/05/2018,,Crotone,Lazio,2,2,D
13/05/2018,,Torino,SPAL,2,1,H
13/05/2018,,Hellas Verona,Udinese,0,1,A
13/05/2018,18:00,Atalanta,AC Milan,1,1,D
13/05/2018,20:45,AS Roma,Juventus,0,0,D
13/05/2018,,Sampdoria,Napoli,0,2,A
19/05/2018,15:00,Juventus,Hellas Verona,2,1,H
20/05/2018,15:00,Genoa,Torino,1,2,A
20/05/2018,18:00,Cagliari,Atalanta,1,0,H
20/05/2018,,Chievo,Benevento,1,0,H
20/05/2018,,Udinese,Bologna,1,0,H
20/05/2018,,Napoli,Crotone,2,1,H
20/05/2018,,AC Milan,Fiorentina,5,1,H
20/05/2018,,SPAL,Sampdoria,3,1,H
20/05/2018,20:45,Lazio,Inter,2,3,A
20/05/2018,,Sassuolo,AS Roma,0,1,A
18/08/2018,18:00,Chievo,Juventus,2,3,A
18/08/2018,20:30,Lazio,Napoli,1,2,A
19/08/2018,18:00,Torino,AS Roma,0,1,A
19/08/2018,20:30,Bologna,SPAL,0,1,A
19/08/2018,,Empoli,Cagliari,2,0,H
19/08/2018,,Parma,Udinese,2,2,D
19/08/2018,,Sassuolo,Inter,1,0,H
20/08/2018,20:30,Atalanta,Frosinone,4,0,H
19/09/2018,19:00,Sampdoria,Fiorentina,1,1,D
31/10/2018,20:30,AC Milan,Genoa,2,1,H
25/08/2018,18:00,Juventus,Lazio,2,0,H
25/08/2018,20:30,Napoli,AC Milan,3,2,H
26/08/2018,18:00,SPAL,Parma,1,0,H
26/08/2018,20:30,Cagliari,Sassuolo,2,2,D
26/08/2018,,Fiorentina,Chievo,6,1,H
26/08/2018,,Frosinone,Bologna,0,0,D
26/08/2018,,Genoa,Empoli,2,1,H
26/08/2018,,Inter,Torino,2,2,D
26/08/2018,,Udinese,Sampdoria,1,0,H
27/08/2018,20:30,AS Roma,Atalanta,3,3,D
31/08/2018,20:30,AC Milan,AS Roma,2,1,H
01/09/2018,18:00,Bologna,Inter,0,3,A
01/09/2018,20:30,Parma,Juventus,1,2,A
02/09/2018,18:00,Fiorentina,Udinese,1,0,H
02/09/2018,20:30,Atalanta,Cagliari,0,1,A
02/09/2018,,Chievo,Empoli,0,0,D
02/09/2018,,Lazio,Frosinone,1,0,H
02/09/2018,,Sampdoria,Napoli,3,0,H
02/09/2018,,Sassuolo,Genoa,5,3,H
02/09/2018,,Torino,SPAL,1,0,H
15/09/2018,15:00,Inter,Parma,0,1,A
15/09/2018,18:00,Napoli,Fiorentina,1,0,H
15/09/2018,20:30,Frosinone,Sampdoria,0,5,A
16/09/2018,12:30,AS Roma,Chievo,2,2,D
16/09/2018,15:00,Genoa,Bologna,1,0,H
16/09/2018,,Juventus,Sassuolo,2,1,H
16/09/2018,,Udinese,Torino,1,1,D
16/09/2018,18:00,Empoli,Lazio,0,1,A
16/09/2018,20:30,Cagliari,AC Milan,1,1,D
17/09/2018,20:30,SPAL,Atalanta,2,0,H
21/09/2018,20:30,Sassuolo,Empoli,3,1,H
22/09/2018,15:00,Parma,Cagliari,2,0,H
22/09/2018,18:00,Fiorentina,SPAL,3,0,H
22/09/2018,20:30,Sampdoria,Inter,0,1,A
23/09/2018,12:30,Torino,Napoli,1,3,A
23/09/2018,15:00,Bologna,AS Roma,2,0,H
23/09/2018,,Chievo,Udinese,0,2,A
23/09/2018,,Lazio,Genoa,4,1,H
23/09/2018,18:00,AC Milan,Atalanta,2,2,D
23/09/2018,20:30,Frosinone,Juventus,0,2,A
25/09/2018,21:00,Inter,Fiorentina,2,1,H
26/09/2018,19:00,Udinese,Lazio,1,2,A
26/09/2018,21:00,Atalanta,Torino,0,0,D
26/09/2018,,Cagliari,Sampdoria,0,0,D
26/09/2018,,Genoa,Chievo,2,0,H
26/09/2018,,Juventus,Bologna,2,0,H
26/09/2018,,Napoli,Parma,3,0,H
26/09/2018,,AS Roma,Frosinone,4,0,H
27/09/2018,19:00,SPAL,Sassuolo,0,2,A
27/09/2018,21:00,Empoli,AC Milan,1,1,D
29/09/2018,15:00,AS Roma,Lazio,3,1,H
29/09/2018,18:00,Juventus,Napoli,3,1,H
29/09/2018,20:30,Inter,Cagliari,2,0,H
30/09/2018,12:30,Bologna,Udinese,2,1,H
30/09/2018,15:00,Chievo,Torino,0,1,A
30/09/2018,,Fiorentina,Atalanta,2,0,H
30/09/2018,,Frosinone,Genoa,1,2,A
30/09/2018,18:00,Parma,Empoli,1,0,H
30/09/2018,20:30,Sassuolo,AC Milan,1,4,A
01/10/2018,20:30,Sampdoria,SPAL,2,1,H
05/10/2018,20:30,Torino,Frosinone,3,2,H
06/10/2018,15:00,Cagliari,Bologna,2,0,H
06/10/2018,18:00,Udinese,Juventus,0,2,A
06/10/2018,20:30,Empoli,AS Roma,0,2,A
07/10/2018,12:30,Genoa,Parma,1,3,A
07/10/2018,15:00,Atalanta,Sampdoria,0,1,A
07/10/2018,,Lazio,Fiorentina,1,0,H
07/10/2018,,AC Milan,Chievo,3,1,H
07/10/2018,18:00,Napoli,Sassuolo,2,0,H
07/10/2018,20:30,SPAL,Inter,1,2,A
20/10/2018,15:00,AS Roma,SPAL,0,2,A
20/10/2018,18:00,Juventus,Genoa,1,1,D
20/10/2018,20:30,Udinese,Napoli,0,3,A
21/10/2018,12:30,Frosinone,Empoli,3,3,D
21/10/2018,15:00,Bologna,Torino,2,2,D
21/10/2018,,Chievo,Atalanta,1,5,A
21/10/2018,,Parma,Lazio,0,2,A
21/10/2018,18:00,Fiorentina,Cagliari,1,1,D
21/10/2018,20:30,Inter,AC Milan,1,0,H
22/10/2018,20:30,Sampdoria,Sassuolo,0,0,D
27/10/2018,15:00,Atalanta,Parma,3,0,H
27/10/2018,18:00,Empoli,Juventus,1,2,A
27/10/2018,20:30,Torino,Fiorentina,1,1,D
28/10/2018,12:30,Sassuolo,Bologna,2,2,D
28/10/2018,15:00,Cagliari,Chievo,2,1,H
28/10/2018,,Genoa,Udinese,2,2,D
28/10/2018,,SPAL,Frosinone,0,3,A
28/10/2018,18:00,AC Milan,Sampdoria,3,2,H
28/10/2018,20:30,Napoli,AS Roma,1,1,D
29/10/2018,20:30,Lazio,Inter,0,3,A
02/11/2018,20:30,Napoli,Empoli,5,1,H
03/11/2018,15:00,Inter,Genoa,5,0,H
03/11/2018,18:00,Fiorentina,AS Roma,1,1,D
03/11/2018,20:30,Juventus,Cagliari,3,1,H
04/11/2018,12:30,Lazio,SPAL,4,1,H
04/11/2018,15:00,Chievo,Sassuolo,0,2,A
04/11/2018,,Parma,Frosinone,0,0,D
04/11/2018,,Sampdoria,Torino,1,4,A
04/11/2018,18:00,Bologna,Atalanta,1,2,A
04/11/2018,20:30,Udinese,AC Milan,0,1,A
09/11/2018,20:30,Frosinone,Fiorentina,1,1,D
10/11/2018,15:00,Torino,Parma,1,2,A
10/11/2018,18:00,SPAL,Cagliari,2,2,D
10/11/2018,20:30,Genoa,Napoli,1,2,A
11/11/2018,12:30,Atalanta,Inter,4,1,H
11/11/2018,15:00,Chievo,Bologna,2,2,D
11/11/2018,,Empoli,Udinese,2,1,H
11/11/2018,,AS Roma,Sampdoria,4,1,H
11/11/2018,18:00,Sassuolo,Lazio,1,1,D
11/11/2018,20:30,AC Milan,Juventus,0,2,A
24/11/2018,15:00,Udinese,AS Roma,1,0,H
24/11/2018,18:00,Juventus,SPAL,2,0,H
24/11/2018,20:30,Inter,Frosinone,3,0,H
25/11/2018,12:30,Parma,Sassuolo,2,1,H
25/11/2018,15:00,Bologna,Fiorentina,0,0,D
25/11/2018,,Empoli,Atalanta,3,2,H
25/11/2018,,Napoli,Chievo,0,0,D
25/11/2018,18:00,Lazio,AC Milan,1,1,D
25/11/2018,20:30,Genoa,Sampdoria,1,1,D
26/11/2018,20:30,Cagliari,Torino,0,0,D
01/12/2018,15:00,SPAL,Empoli,2,2,D
01/12/2018,18:00,Fiorentina,Juventus,0,3,A
01/12/2018,20:30,Sampdoria,Bologna,4,1,H
02/12/2018,12:30,AC Milan,Parma,2,1,H
02/12/2018,15:00,Frosinone,Cagliari,1,1,D
02/12/2018,,Sassuolo,Udinese,0,0,D
02/12/2018,,Torino,Genoa,2,1,H
02/12/2018,18:00,Chievo,Lazio,1,1,D
02/12/2018,20:30,AS Roma,Inter,2,2,D
03/12/2018,20:30,Atalanta,Napoli,1,2,A
07/12/2018,20:30,Juventus,Inter,1,0,H
08/12/2018,15:00,Napoli,Frosinone,4,0,H
08/12/2018,18:00,Cagliari,AS Roma,2,2,D
08/12/2018,20:30,Lazio,Sampdoria,2,2,D
09/12/2018,12:30,Sassuolo,Fiorentina,3,3,D
09/12/2018,15:00,Empoli,Bologna,2,1,H
09/12/2018,,Parma,Chievo,1,1,D
09/12/2018,,Udinese,Atalanta,1,3,A
09/12/2018,18:00,Genoa,SPAL,1,1,D
09/12/2018,20:30,AC Milan,Torino,0,0,D
15/12/2018,18:00,Inter,Udinese,1,0,H
15/12/2018,20:30,Torino,Juventus,0,1,A
16/12/2018,12:30,SPAL,Chievo,0,0,D
16/12/2018,15:00,Fiorentina,Empoli,3,1,H
16/12/2018,,Frosinone,Sassuolo,0,2,A
16/12/2018,,Sampdoria,Parma,2,0,H
16/12/2018,18:00,Cagliari,Napoli,0,1,A
16/12/2018,20:30,AS Roma,Genoa,3,2,H
17/12/2018,20:30,Atalanta,Lazio,1,0,H
18/12/2018,20:30,Bologna,AC Milan,0,0,D
22/12/2018,12:30,Lazio,Cagliari,3,1,H
22/12/2018,15:00,Empoli,Sampdoria,2,4,A
22/12/2018,,Genoa,Atalanta,3,1,H
22/12/2018,,AC Milan,Fiorentina,0,1,A
22/12/2018,,Napoli,SPAL,1,0,H
22/12/2018,,Sassuolo,Torino,1,1,D
22/12/2018,,Udinese,Frosinone,1,1,D
22/12/2018,18:00,Chievo,Inter,1,1,D
22/12/2018,,Parma,Bologna,0,0,D
22/12/2018,20:30,Juventus,AS Roma,1,0,H
26/12/2018,12:30,Frosinone,AC Milan,0,0,D
26/12/2018,15:00,Atalanta,Juventus,2,2,D
26/12/2018,,Bologna,Lazio,0,2,A
26/12/2018,,Cagliari,Genoa,1,0,H
26/12/2018,,Fiorentina,Parma,0,1,A
26/12/2018,,Sampdoria,Chievo,2,0,H
26/12/2018,18:00,AS Roma,Sassuolo,3,1,H
26/12/2018,,SPAL,Udinese,0,0,D
26/12/2018,,Torino,Empoli,3,0,H
26/12/2018,20:30,Inter,Napoli,1,0,H
29/12/2018,12:30,Juventus,Sampdoria,2,1,H
29/12/2018,15:00,Chievo,Frosinone,1,0,H
29/12/2018,,Empoli,Inter,0,1,A
29/12/2018,,Genoa,Fiorentina,0,0,D
29/12/2018,,Lazio,Torino,1,1,D
29/12/2018,,Parma,AS Roma,0,2,A
29/12/2018,,Sassuolo,Atalanta,2,6,A
29/12/2018,,Udinese,Cagliari,2,0,H
29/12/2018,18:00,Napoli,Bologna,3,2,H
29/12/2018,20:30,AC Milan,SPAL,2,1,H
19/01/2019,15:00,AS Roma,Torino,3,2,H
19/01/2019,18:00,Udinese,Parma,1,2,A
19/01/2019,20:30,Inter,Sassuolo,0,0,D
20/01/2019,12:30,Frosinone,Atalanta,0,5,A
20/01/2019,15:00,SPAL,Bologna,1,1,D
20/01/2019,,Fiorentina,Sampdoria,3,3,D
20/01/2019,18:00,Cagliari,Empoli,2,2,D
20/01/2019,20:30,Napoli,Lazio,2,1,H
21/01/2019,15:00,Genoa,AC Milan,0,2,A
21/01/2019,20:30,Juventus,Chievo,3,0,H
26/01/2019,15:00,Sassuolo,Cagliari,3,0,H
26/01/2019,18:00,Sampdoria,Udinese,4,0,H
26/01/2019,20:30,AC Milan,Napoli,0,0,D
27/01/2019,12:30,Chievo,Fiorentina,3,4,A
27/01/2019,15:00,Bologna,Frosinone,0,4,A
27/01/2019,,Atalanta,AS Roma,3,3,D
27/01/2019,,Parma,SPAL,2,3,A
27/01/2019,18:00,Torino,Inter,1,0,H
27/01/2019,20:30,Lazio,Juventus,1,2,A
28/01/2019,20:30,Empoli,Genoa,1,3,A
02/02/2019,15:00,Empoli,Chievo,2,2,D
02/02/2019,18:00,Napoli,Sampdoria,3,0,H
02/02/2019,20:30,Juventus,Parma,3,3,D
03/02/2019,12:30,SPAL,Torino,0,0,D
03/02/2019,15:00,Udinese,Fiorentina,1,1,D
03/02/2019,,Genoa,Sassuolo,1,1,D
03/02/2019,18:00,Inter,Bologna,0,1,A
03/02/2019,20:30,AS Roma,AC Milan,1,1,D
04/02/2019,19:00,Frosinone,Lazio,0,1,A
04/02/2019,21:00,Cagliari,Atalanta,0,1,A
07/02/2019,20:30,Lazio,Empoli,1,0,H
08/02/2019,20:30,Chievo,AS Roma,0,3,A
09/02/2019,18:00,Fiorentina,Napoli,0,0,D
09/02/2019,20:30,Parma,Inter,0,1,A
10/02/2019,12:30,Bologna,Genoa,1,1,D
10/02/2019,15:00,Sampdoria,Frosinone,0,1,A
10/02/2019,,Atalanta,SPAL,2,1,H
10/02/2019,,Torino,Udinese,1,0,H
10/02/2019,18:00,Sassuolo,Juventus,0,3,A
10/02/2019,20:30,AC Milan,Cagliari,3,0,H
15/02/2019,20:30,Juventus,Frosinone,3,0,H
16/02/2019,18:00,Cagliari,Parma,2,1,H
16/02/2019,20:30,Atalanta,AC Milan,1,3,A
17/02/2019,12:30,SPAL,Fiorentina,1,4,A
17/02/2019,15:00,Udinese,Chievo,1,0,H
17/02/2019,,Genoa,Lazio,2,1,H
17/02/2019,,Empoli,Sassuolo,3,0,H
17/02/2019,18:00,Inter,Sampdoria,2,1,H
17/02/2019,20:30,Napoli,Torino,0,0,D
18/02/2019,20:30,AS Roma,Bologna,2,1,H
22/02/2019,20:30,AC Milan,Empoli,3,0,H
23/02/2019,15:00,Torino,Atalanta,2,0,H
23/02/2019,20:30,Frosinone,AS Roma,2,3,A
24/02/2019,12:30,Sampdoria,Cagliari,1,0,H
24/02/2019,15:00,Chievo,Genoa,0,0,D
24/02/2019,,Bologna,Juventus,0,1,A
24/02/2019,,Sassuolo,SPAL,1,1,D
24/02/2019,18:00,Parma,Napoli,0,4,A
24/02/2019,20:30,Fiorentina,Inter,3,3,D
17/04/2019,19:00,Lazio,Udinese,2,0,H
01/03/2019,20:30,Cagliari,Inter,2,1,H
02/03/2019,15:00,Empoli,Parma,3,3,D
02/03/2019,18:00,AC Milan,Sassuolo,1,0,H
02/03/2019,20:30,Lazio,AS Roma,3,0,H
03/03/2019,12:30,Torino,Chievo,3,0,H
03/03/2019,15:00,Udinese,Bologna,2,1,H
03/03/2019,,Genoa,Frosinone,0,0,D
03/03/2019,,SPAL,Sampdoria,1,2,A
03/03/2019,18:00,Atalanta,Fiorentina,3,1,H
03/03/2019,20:30,Napoli,Juventus,1,2,A
08/03/2019,20:30,Juventus,Udinese,4,1,H
09/03/2019,18:00,Parma,Genoa,1,0,H
09/03/2019,20:30,Chievo,AC Milan,1,2,A
10/03/2019,12:30,Bologna,Cagliari,2,0,H
10/03/2019,15:00,Sampdoria,Atalanta,1,2,A
10/03/2019,,Inter,SPAL,2,0,H
10/03/2019,,Frosinone,Torino,1,2,A
10/03/2019,18:00,Sassuolo,Napoli,1,1,D
10/03/2019,20:30,Fiorentina,Lazio,1,1,D
11/03/2019,20:30,AS Roma,Empoli,2,1,H
15/03/2019,20:30,Cagliari,Fiorentina,2,1,H
16/03/2019,15:00,Sassuolo,Sampdoria,3,5,A
16/03/2019,18:00,SPAL,AS Roma,2,1,H
16/03/2019,20:30,Torino,Bologna,2,3,A
17/03/2019,12:30,Genoa,Juventus,2,0,H
17/03/2019,15:00,Atalanta,Chievo,1,1,D
17/03/2019,,Empoli,Frosinone,2,1,H
17/03/2019,,Lazio,Parma,4,1,H
17/03/2019,18:00,Napoli,Udinese,4,2,H
17/03/2019,20:30,AC Milan,Inter,2,3,A
29/03/2019,20:30,Chievo,Cagliari,0,3,A
30/03/2019,15:00,Udinese,Genoa,2,0,H
30/03/2019,18:00,Juventus,Empoli,1,0,H
30/03/2019,20:30,Sampdoria,AC Milan,1,0,H
31/03/2019,12:30,Parma,Atalanta,1,3,A
31/03/2019,15:00,AS Roma,Napoli,1,4,A
31/03/2019,,Frosinone,SPAL,0,1,A
31/03/2019,,Fiorentina,Torino,1,1,D
31/03/2019,18:00,Bologna,Sassuolo,2,1,H
31/03/2019,20:30,Inter,Lazio,0,1,A
02/04/2019,19:00,AC Milan,Udinese,1,1,D
02/04/2019,21:00,Cagliari,Juventus,0,2,A
03/04/2019,19:00,Empoli,Napoli,2,1,H
03/04/2019,21:00,AS Roma,Fiorentina,2,2,D
03/04/2019,,Genoa,Inter,0,4,A
03/04/2019,,SPAL,Lazio,1,0,H
03/04/2019,,Frosinone,Parma,3,2,H
03/04/2019,,Torino,Sampdoria,2,1,H
04/04/2019,19:00,Sassuolo,Chievo,4,0,H
04/04/2019,21:00,Atalanta,Bologna,4,1,H
06/04/2019,15:00,Parma,Torino,0,0,D
06/04/2019,18:00,Juventus,AC Milan,2,1,H
06/04/2019,20:30,Sampdoria,AS Roma,0,1,A
07/04/2019,12:30,Fiorentina,Frosinone,0,1,A
07/04/2019,15:00,Udinese,Empoli,3,2,H
07/04/2019,,Cagliari,SPAL,2,1,H
07/04/2019,18:00,Inter,Atalanta,0,0,D
07/04/2019,,Lazio,Sassuolo,2,2,D
07/04/2019,20:30,Napoli,Genoa,1,1,D
08/04/2019,20:30,Bologna,Chievo,3,0,H
13/04/2019,15:00,SPAL,Juventus,2,1,H
13/04/2019,18:00,AS Roma,Udinese,1,0,H
13/04/2019,20:30,AC Milan,Lazio,1,0,H
14/04/2019,12:30,Torino,Cagliari,1,1,D
14/04/2019,15:00,Fiorentina,Bologna,0,0,D
14/04/2019,,Sampdoria,Genoa,2,0,H
14/04/2019,,Sassuolo,Parma,0,0,D
14/04/2019,18:00,Chievo,Napoli,1,3,A
14/04/2019,20:30,Frosinone,Inter,1,3,A
15/04/2019,20:30,Atalanta,Empoli,0,0,D
20/04/2019,12:30,Parma,AC Milan,1,1,D
20/04/2019,15:00,Lazio,Chievo,1,2,A
20/04/2019,,Cagliari,Frosinone,1,0,H
20/04/2019,,Bologna,Sampdoria,3,0,H
20/04/2019,,Udinese,Sassuolo,1,1,D
20/04/2019,,Empoli,SPAL,2,4,A
20/04/2019,,Genoa,Torino,0,1,A
20/04/2019,18:00,Juventus,Fiorentina,2,1,H
20/04/2019,20:30,Inter,AS Roma,1,1,D
22/04/2019,19:00,Napoli,Atalanta,1,2,A
27/04/2019,15:00,Bologna,Empoli,3,1,H
27/04/2019,18:00,AS Roma,Cagliari,3,0,H
27/04/2019,20:30,Inter,Juventus,1,1,D
28/04/2019,12:30,Frosinone,Napoli,0,2,A
28/04/2019,15:00,SPAL,Genoa,1,1,D
28/04/2019,,Chievo,Parma,1,1,D
28/04/2019,18:00,Sampdoria,Lazio,1,2,A
28/04/2019,20:30,Torino,AC Milan,2,0,H
29/04/2019,19:00,Atalanta,Udinese,2,0,H
29/04/2019,21:00,Fiorentina,Sassuolo,0,1,A
03/05/2019,20:30,Juventus,Torino,1,1,D
04/05/2019,18:00,Chievo,SPAL,0,4,A
04/05/2019,20:30,Udinese,Inter,0,0,D
05/05/2019,12:30,Empoli,Fiorentina,1,0,H
05/05/2019,15:00,Lazio,Atalanta,1,3,A
05/05/2019,,Sassuolo,Frosinone,2,2,D
05/05/2019,,Parma,Sampdoria,3,3,D
05/05/2019,18:00,Genoa,AS Roma,1,1,D
05/05/2019,20:30,Napoli,Cagliari,2,1,H
06/05/2019,20:30,AC Milan,Bologna,2,1,H
11/05/2019,15:00,Atalanta,Genoa,2,1,H
11/05/2019,18:00,Cagliari,Lazio,1,2,A
11/05/2019,20:30,Fiorentina,AC Milan,0,1,A
12/05/2019,12:30,Torino,Sassuolo,3,2,H
12/05/2019,15:00,Sampdoria,Empoli,1,2,A
12/05/2019,,Frosinone,Udinese,1,3,A
12/05/2019,18:00,SPAL,Napoli,1,2,A
12/05/2019,20:30,AS Roma,Juventus,2,0,H
13/05/2019,19:00,Bologna,Parma,4,1,H
13/05/2019,21:00,Inter,Chievo,2,0,H
18/05/2019,15:00,Udinese,SPAL,3,2,H
18/05/2019,18:00,Genoa,Cagliari,1,1,D
18/05/2019,20:30,Sassuolo,AS Roma,0,0,D
19/05/2019,12:30,Chievo,Sampdoria,0,0,D
19/05/2019,15:00,Parma,Fiorentina,1,0,H
19/05/2019,,Empoli,Torino,4,1,H
19/05/2019,18:00,AC Milan,Frosinone,2,0,H
19/05/2019,20:30,Juventus,Atalanta,1,1,D
19/05/2019,,Napoli,Inter,4,1,H
20/05/2019,20:30,Lazio,Bologna,3,3,D
25/05/2019,18:00,Frosinone,Chievo,0,0,D
25/05/2019,20:30,Bologna,Napoli,3,2,H
26/05/2019,15:00,Torino,Lazio,3,1,H
26/05/2019,18:00,Sampdoria,Juventus,2,0,H
26/05/2019,20:30,Inter,Empoli,2,1,H
26/05/2019,,Fiorentina,Genoa,0,0,D
26/05/2019,,SPAL,AC Milan,2,3,A
26/05/2019,,AS Roma,Parma,2,1,H
26/05/2019,,Atalanta,Sassuolo,3,1,H
26/05/2019,,Cagliari,Udinese,1,2,A
24/08/2019,18:00,Parma,Juventus,0,1,A
24/08/2019,20:45,Fiorentina,Napoli,3,4,A
25/08/2019,18:00,Udinese,AC Milan,1,0,H
25/08/2019,20:45,Cagliari,Brescia,0,1,A
25/08/2019,,Hellas Verona,Bologna,1,1,D
25/08/2019,,AS Roma,Genoa,3,3,D
25/08/2019,,Sampdoria,Lazio,0,3,A
25/08/2019,,SPAL,Atalanta,2,3,A
25/08/2019,,Torino,Sassuolo,2,1,H
26/08/2019,20:45,Inter,Lecce,4,0,H
30/08/2019,20:45,Bologna,SPAL,1,0,H
31/08/2019,18:00,AC Milan,Brescia,1,0,H
31/08/2019,20:45,Juventus,Napoli,4,3,H
01/09/2019,18:00,Lazio,AS Roma,1,1,D
01/09/2019,20:45,Atalanta,Torino,2,3,A
01/09/2019,,Cagliari,Inter,1,2,A
01/09/2019,,Genoa,Fiorentina,2,1,H
01/09/2019,,Lecce,Hellas Verona,0,1,A
01/09/2019,,Sassuolo,Sampdoria,4,1,H
01/09/2019,,Udinese,Parma,1,3,A
14/09/2019,15:00,Fiorentina,Juventus,0,0,D
14/09/2019,18:00,Napoli,Sampdoria,2,0,H
14/09/2019,20:45,Inter,Udinese,1,0,H
15/09/2019,12:30,Genoa,Atalanta,1,2,A
15/09/2019,15:00,Brescia,Bologna,3,4,A
15/09/2019,,Parma,Cagliari,1,3,A
15/09/2019,,SPAL,Lazio,2,1,H
15/09/2019,18:00,AS Roma,Sassuolo,4,2,H
15/09/2019,20:45,Hellas Verona,AC Milan,0,1,A
16/09/2019,20:45,Torino,Lecce,1,2,A
20/09/2019,20:45,Cagliari,Genoa,3,1,H
21/09/2019,15:00,Udinese,Brescia,0,1,A
21/09/2019,18:00,Juventus,Hellas Verona,2,1,H
21/09/2019,20:45,AC Milan,Inter,0,2,A
22/09/2019,12:30,Sassuolo,SPAL,3,0,H
22/09/2019,15:00,Bologna,AS Roma,1,2,A
22/09/2019,,Lecce,Napoli,1,4,A
22/09/2019,,Sampdoria,Torino,1,0,H
